OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,LineTotal
29240,10613,111,9,1736.03,15624.27
29241,13424,369,4,1838.69,7354.76
29242,1011,22,2,790.45,1580.9
29243,3296,170,3,774.15,2322.45
29244,3642,144,8,1271.47,10171.76
29245,13676,440,4,316.51,1266.04
29246,352,67,3,1159.79,3479.37
29247,3152,430,3,350.35,1051.0500000000002
29248,14149,458,6,1302.34,7814.039999999999
29249,12194,488,9,1731.44,15582.960000000001
29250,176,273,7,50.93,356.51
29251,13152,248,5,733.69,3668.4500000000003
29252,166,75,3,1387.1,4161.299999999999
29253,8616,476,1,882.96,882.96
29254,9043,273,9,963.11,8667.99
29255,6753,225,3,1258.39,3775.17
29256,10653,371,3,1070.47,3211.41
29257,9848,108,8,742.79,5942.32
29258,6821,350,2,874.17,1748.34
29259,8947,215,9,1082.43,9741.87
29260,13959,230,4,1769.96,7079.84
29261,5354,390,8,1993.06,15944.48
29262,7248,433,8,421.84,3374.72
29263,10701,273,7,1252.26,8765.82
29264,11815,64,8,641.63,5133.04
29265,13823,77,9,1290.74,11616.66
29266,3836,106,3,1548.1,4644.299999999999
29267,14693,275,5,1768.44,8842.2
29268,4242,447,3,939.95,2819.8500000000004
29269,11146,274,1,1020.78,1020.78
29270,12472,417,6,440.47,2642.82
29271,14103,258,9,573.04,5157.36
29272,4695,63,1,238.79,238.79
29273,3512,108,8,1887.27,15098.16
29274,13288,89,3,857.2,2571.6000000000004
29275,2276,279,6,533.46,3200.76
29276,3489,203,9,1843.0,16587.0
29277,2989,389,9,1174.39,10569.51
29278,13388,489,2,1269.49,2538.98
29279,5332,400,4,1379.73,5518.92
29280,9595,11,2,1100.29,2200.58
29281,8098,196,5,1713.24,8566.2
29282,10118,413,1,829.54,829.54
29283,8824,393,2,1112.77,2225.54
29284,6026,126,2,1246.89,2493.78
29285,1738,402,3,1237.39,3712.17
29286,14147,274,3,269.51,808.53
29287,5286,57,6,1401.73,8410.380000000001
29288,13135,422,6,1268.44,7610.64
29289,3500,27,2,1157.54,2315.08
29290,3839,198,1,1030.26,1030.26
29291,1801,100,4,1155.09,4620.36
29292,12484,219,8,253.5,2028.0
29293,9830,203,9,925.1,8325.9
29294,6002,314,6,1046.18,6277.08
29295,10491,38,7,1908.92,13362.44
29296,12702,9,9,573.68,5163.12
29297,4414,333,7,1730.02,12110.14
29298,545,274,5,1974.62,9873.099999999999
29299,2700,495,8,765.05,6120.4
29300,10359,466,8,1737.35,13898.8
29301,10723,65,9,1393.05,12537.449999999999
29302,704,477,2,1766.86,3533.72
29303,9213,343,4,1650.9,6603.6
29304,4684,293,6,946.84,5681.04
29305,10403,288,6,1620.37,9722.22
29306,7146,54,1,1376.37,1376.37
29307,12390,411,3,1626.58,4879.74
29308,4670,402,7,1227.22,8590.54
29309,373,304,5,1371.8,6859.0
29310,14993,184,4,88.16,352.64
29311,12257,111,7,639.63,4477.41
29312,13602,208,9,1437.01,12933.09
29313,3155,123,4,1297.88,5191.52
29314,1469,38,2,1415.93,2831.86
29315,14810,309,4,496.18,1984.72
29316,4158,473,3,815.24,2445.7200000000003
29317,2662,443,3,1281.04,3843.12
29318,12010,63,9,1431.85,12886.65
29319,95,432,9,1148.85,10339.65
29320,10506,1,4,152.99,611.96
29321,4530,427,9,248.75,2238.75
29322,3191,257,3,1517.96,4553.88
29323,12084,353,1,649.45,649.45
29324,1927,138,2,186.91,373.82
29325,5034,6,5,1226.09,6130.45
29326,12601,489,9,1364.0,12276.0
29327,673,365,1,1681.26,1681.26
29328,12214,152,4,924.15,3696.6
29329,239,454,7,1740.06,12180.42
29330,8938,265,5,888.45,4442.25
29331,2787,161,6,1014.37,6086.22
29332,5047,15,2,1733.53,3467.06
29333,6921,38,6,1144.97,6869.82
29334,12461,484,3,637.49,1912.47
29335,4902,392,6,510.31,3061.86
29336,9363,370,2,1671.53,3343.06
29337,14816,346,3,1497.5,4492.5
29338,6498,455,1,1677.17,1677.17
29339,7980,10,8,1914.98,15319.84
29340,4414,146,7,1021.71,7151.97
29341,6891,26,1,1838.88,1838.88
29342,13197,260,9,415.92,3743.28
29343,809,169,9,611.76,5505.84
29344,1591,235,3,529.1,1587.3000000000002
29345,719,200,8,564.22,4513.76
29346,2447,345,7,985.68,6899.759999999999
29347,12644,466,8,241.45,1931.6
29348,12384,239,2,1549.12,3098.24
29349,10382,133,1,449.32,449.32
29350,3550,4,7,1866.35,13064.449999999999
29351,7611,363,3,63.84,191.52
29352,3758,8,1,1272.69,1272.69
29353,7246,2,8,466.4,3731.2
29354,12828,387,1,1768.85,1768.85
29355,9915,244,7,498.39,3488.73
29356,10226,286,8,1859.75,14878.0
29357,2659,135,5,1354.23,6771.15
29358,10150,498,8,714.18,5713.44
29359,9698,300,4,160.82,643.28
29360,10377,152,4,751.48,3005.92
29361,14192,118,1,1740.27,1740.27
29362,276,263,6,139.98,839.8799999999999
29363,13602,100,7,1606.0,11242.0
29364,743,257,5,1114.26,5571.3
29365,6213,286,3,440.01,1320.03
29366,3233,240,6,1950.79,11704.74
29367,8348,64,8,138.43,1107.44
29368,2229,482,6,222.58,1335.48
29369,6820,58,4,603.59,2414.36
29370,13982,317,4,1660.09,6640.36
29371,13551,70,9,1630.13,14671.170000000002
29372,13339,449,9,1355.23,12197.07
29373,7346,90,3,1491.56,4474.68
29374,10218,487,9,697.76,6279.84
29375,9980,287,5,1776.31,8881.55
29376,5771,190,2,678.74,1357.48
29377,10129,168,2,428.47,856.94
29378,6778,104,1,442.23,442.23
29379,6834,66,5,213.07,1065.35
29380,4716,395,8,1982.51,15860.08
29381,2080,109,9,105.61,950.49
29382,7191,52,8,1011.95,8095.6
29383,6317,445,6,417.98,2507.88
29384,9746,318,3,1198.71,3596.13
29385,10646,361,4,782.46,3129.84
29386,12316,253,6,53.63,321.78000000000003
29387,12081,294,2,936.19,1872.38
29388,3882,350,3,1642.19,4926.57
29389,11535,125,7,1643.64,11505.480000000001
29390,14612,343,3,356.14,1068.42
29391,1440,53,8,163.83,1310.64
29392,3543,208,7,977.04,6839.28
29393,3640,219,5,1307.76,6538.8
29394,11720,57,1,1292.12,1292.12
29395,2357,420,3,568.93,1706.79
29396,5547,471,9,544.2,4897.8
29397,2898,376,3,1976.86,5930.58
29398,13412,438,7,406.91,2848.3700000000003
29399,3955,289,4,908.27,3633.08
29400,765,86,9,1261.76,11355.84
29401,87,295,2,1362.37,2724.74
29402,3350,464,8,1860.34,14882.72
29403,2146,4,8,1763.01,14104.08
29404,3043,174,7,381.52,2670.64
29405,1488,110,7,246.91,1728.37
29406,7809,207,9,833.13,7498.17
29407,5105,401,3,1563.09,4689.2699999999995
29408,4019,287,7,1661.52,11630.64
29409,11833,295,4,752.39,3009.56
29410,5162,479,4,618.45,2473.8
29411,7988,227,2,241.34,482.68
29412,14925,150,9,1458.48,13126.32
29413,6623,342,2,1161.77,2323.54
29414,14318,64,9,1548.63,13937.670000000002
29415,2544,67,4,1921.16,7684.64
29416,14106,402,7,990.74,6935.18
29417,4312,181,7,796.52,5575.639999999999
29418,13276,444,8,1449.55,11596.4
29419,6079,474,7,579.87,4059.09
29420,8673,227,7,1230.97,8616.79
29421,7357,243,2,454.02,908.04
29422,13912,472,8,1128.34,9026.72
29423,9330,90,5,757.12,3785.6
29424,4030,292,3,1091.64,3274.92
29425,12611,341,4,1821.44,7285.76
29426,14269,176,9,1068.58,9617.22
29427,14894,376,2,570.3,1140.6
29428,7039,113,8,1490.09,11920.72
29429,7320,71,7,1871.97,13103.79
29430,1070,453,3,605.27,1815.81
29431,8831,287,8,1186.61,9492.88
29432,12789,207,3,1457.36,4372.08
29433,13384,381,4,1381.49,5525.96
29434,13804,239,3,278.06,834.1800000000001
29435,910,130,9,1996.75,17970.75
29436,14210,402,7,131.82,922.74
29437,13823,184,8,1628.01,13024.08
29438,14470,138,7,83.08,581.56
29439,11852,116,6,606.14,3636.84
29440,14397,46,4,939.37,3757.48
29441,1700,66,4,913.13,3652.52
29442,3418,10,8,401.45,3211.6
29443,8157,187,6,1018.85,6113.1
29444,1476,488,1,1676.71,1676.71
29445,7198,332,6,1867.63,11205.78
29446,1916,367,6,1674.82,10048.92
29447,11312,278,6,1559.6,9357.599999999999
29448,10484,105,7,677.22,4740.54
29449,14096,21,6,1150.86,6905.16
29450,6464,305,2,937.98,1875.96
29451,8824,92,6,150.0,900.0
29452,8968,259,7,768.99,5382.93
29453,5984,421,2,545.17,1090.34
29454,9635,426,7,435.48,3048.36
29455,4072,412,2,1781.44,3562.88
29456,10264,197,8,676.86,5414.88
29457,7199,128,1,1143.93,1143.93
29458,621,183,2,243.46,486.92
29459,12903,69,4,1582.7,6330.8
29460,9378,329,4,131.14,524.56
29461,6533,126,2,694.58,1389.16
29462,14117,216,2,663.11,1326.22
29463,7524,485,4,253.24,1012.96
29464,12369,246,6,333.5,2001.0
29465,5524,119,7,737.36,5161.52
29466,2704,253,5,1951.91,9759.550000000001
29467,875,415,8,1214.72,9717.76
29468,4695,255,2,1061.86,2123.72
29469,7307,375,1,554.56,554.56
29470,5745,206,7,1364.23,9549.61
29471,13380,105,5,1945.48,9727.4
29472,2416,51,4,562.46,2249.84
29473,13228,27,5,481.36,2406.8
29474,8919,405,4,1926.51,7706.04
29475,3517,87,1,1738.53,1738.53
29476,6943,102,8,864.35,6914.8
29477,11077,324,5,1097.4,5487.0
29478,6875,132,8,1682.23,13457.84
29479,8413,111,8,883.91,7071.28
29480,1229,453,4,1597.87,6391.48
29481,1517,13,9,565.87,5092.83
29482,483,493,7,635.62,4449.34
29483,2621,160,4,1067.01,4268.04
29484,2441,243,6,467.59,2805.54
29485,6962,69,6,1679.35,10076.099999999999
29486,12946,415,5,228.7,1143.5
29487,9725,494,7,491.89,3443.23
29488,8207,60,9,1460.15,13141.35
29489,6424,399,4,1060.93,4243.72
29490,13151,402,2,105.14,210.28
29491,13045,104,3,932.87,2798.61
29492,13487,241,9,363.04,3267.36
29493,11975,18,6,893.97,5363.82
29494,9929,412,8,1273.6,10188.8
29495,635,264,9,451.05,4059.4500000000003
29496,6608,284,6,836.63,5019.78
29497,10720,446,4,500.0,2000.0
29498,1303,206,6,807.03,4842.18
29499,5623,453,5,319.0,1595.0
29500,1684,18,8,1099.52,8796.16
29501,557,263,7,464.24,3249.6800000000003
29502,4215,210,4,1675.89,6703.56
29503,292,403,1,1436.22,1436.22
29504,1929,371,4,107.78,431.12
29505,14606,464,2,1369.78,2739.56
29506,1451,254,5,71.24,356.2
29507,10573,143,8,193.35,1546.8
29508,4541,440,6,1889.51,11337.06
29509,14673,416,7,1466.68,10266.76
29510,918,427,6,926.0,5556.0
29511,2693,2,8,116.71,933.68
29512,8804,93,8,1740.03,13920.24
29513,13115,487,1,1091.84,1091.84
29514,10016,121,9,1994.53,17950.77
29515,5085,90,4,1216.5,4866.0
29516,11629,277,7,87.44,612.0799999999999
29517,1228,64,2,502.72,1005.44
29518,1571,353,9,820.87,7387.83
29519,6404,165,1,1026.19,1026.19
29520,3281,399,2,1830.66,3661.32
29521,2517,29,5,1866.7,9333.5
29522,338,467,4,1803.08,7212.32
29523,13615,159,9,662.77,5964.93
29524,13415,39,5,92.91,464.54999999999995
29525,8265,127,8,550.85,4406.8
29526,5198,442,2,716.54,1433.08
29527,9718,241,9,403.45,3631.0499999999997
29528,12010,167,7,1947.86,13635.019999999999
29529,14780,216,2,1759.47,3518.94
29530,14186,499,5,688.38,3441.9
29531,9779,271,4,359.33,1437.32
29532,13400,312,1,907.31,907.31
29533,13197,286,7,1956.49,13695.43
29534,9379,281,8,1692.73,13541.84
29535,2320,188,6,1508.48,9050.880000000001
29536,7403,47,9,1208.07,10872.63
29537,14404,337,2,1446.51,2893.02
29538,3331,184,7,528.63,3700.41
29539,7230,477,6,1395.67,8374.02
29540,10575,409,9,762.34,6861.06
29541,9247,430,3,130.92,392.76
29542,2177,387,3,1571.98,4715.9400000000005
29543,8510,150,8,1168.31,9346.48
29544,14081,372,2,288.63,577.26
29545,1185,420,6,296.69,1780.1399999999999
29546,12122,374,6,568.45,3410.7000000000003
29547,11765,261,6,1652.42,9914.52
29548,2730,296,8,1604.55,12836.4
29549,14529,455,4,1608.03,6432.12
29550,8613,283,6,258.1,1548.6000000000001
29551,6708,335,5,1336.7,6683.5
29552,7410,492,5,978.18,4890.9
29553,4131,316,9,328.44,2955.96
29554,10312,447,9,1759.43,15834.87
29555,4783,78,6,1659.61,9957.66
29556,9571,460,6,813.96,4883.76
29557,10611,79,1,1598.59,1598.59
29558,2178,431,8,1153.81,9230.48
29559,6572,488,8,1731.53,13852.24
29560,11701,474,9,560.2,5041.8
29561,3658,435,7,578.91,4052.37
29562,7818,172,9,863.96,7775.64
29563,13229,491,1,443.0,443.0
29564,332,373,1,1286.45,1286.45
29565,11623,283,9,470.16,4231.4400000000005
29566,8378,309,4,634.06,2536.24
29567,9112,370,9,313.39,2820.5099999999998
29568,4080,261,8,1820.31,14562.48
29569,8470,22,5,606.74,3033.7
29570,5673,39,5,417.94,2089.7
29571,13829,149,1,915.76,915.76
29572,11350,313,2,350.47,700.94
29573,4740,117,2,399.76,799.52
29574,4818,434,1,1142.94,1142.94
29575,11486,424,2,580.15,1160.3
29576,10350,301,9,1543.87,13894.829999999998
29577,10209,175,2,951.05,1902.1
29578,2070,215,8,855.49,6843.92
29579,3644,408,6,974.64,5847.84
29580,11078,56,7,1567.06,10969.42
29581,486,69,4,68.16,272.64
29582,11118,399,3,214.86,644.58
29583,12272,290,7,1013.22,7092.54
29584,11238,157,8,1182.8,9462.4
29585,372,101,6,169.01,1014.06
29586,14091,163,1,1120.76,1120.76
29587,9390,254,9,804.97,7244.7300000000005
29588,2183,281,6,1072.23,6433.38
29589,12568,309,5,284.94,1424.7
29590,5256,439,8,1691.7,13533.6
29591,8460,68,9,556.26,5006.34
29592,12682,26,4,467.04,1868.16
29593,4491,252,3,1922.45,5767.35
29594,14228,102,8,492.55,3940.4
29595,3302,175,2,1884.29,3768.58
29596,3607,132,9,546.97,4922.7300000000005
29597,278,374,5,1113.23,5566.15
29598,7853,292,2,1510.1,3020.2
29599,2070,386,8,496.2,3969.6
29600,7207,249,4,1290.84,5163.36
29601,1833,431,8,1989.16,15913.28
29602,2104,16,1,1588.34,1588.34
29603,6979,334,7,1756.94,12298.58
29604,1148,424,8,731.96,5855.68
29605,12323,148,2,1571.03,3142.06
29606,9488,118,3,1762.09,5286.2699999999995
29607,658,246,5,201.93,1009.6500000000001
29608,2445,275,7,1031.49,7220.43
29609,8214,53,5,1965.7,9828.5
29610,12279,404,9,1437.67,12939.03
29611,6153,92,4,206.24,824.96
29612,11846,365,4,1533.97,6135.88
29613,9071,375,8,175.14,1401.12
29614,5513,133,7,606.19,4243.33
29615,9234,310,4,1001.58,4006.32
29616,12525,178,7,558.34,3908.38
29617,4800,496,8,104.64,837.12
29618,3809,46,2,906.54,1813.08
29619,13606,293,1,1496.29,1496.29
29620,3123,441,7,683.95,4787.650000000001
29621,7994,376,1,1195.39,1195.39
29622,3862,15,1,635.92,635.92
29623,10081,403,9,177.95,1601.55
29624,14008,484,6,1910.17,11461.02
29625,11254,474,6,1055.89,6335.34
29626,620,372,3,1942.38,5827.14
29627,7197,359,4,1974.91,7899.64
29628,6839,311,3,1466.02,4398.0599999999995
29629,7801,56,1,264.36,264.36
29630,14416,369,7,1212.66,8488.62
29631,10628,64,4,1821.22,7284.88
29632,11428,414,4,1582.81,6331.24
29633,5066,76,8,1780.36,14242.88
29634,12320,467,3,117.82,353.46
29635,6368,431,4,1589.16,6356.64
29636,7438,265,8,1268.95,10151.6
29637,14036,164,7,1964.56,13751.92
29638,4882,374,3,1127.03,3381.09
29639,14275,133,7,829.24,5804.68
29640,710,157,5,1516.53,7582.65
29641,8146,224,9,594.11,5346.99
29642,11488,126,1,1857.02,1857.02
29643,14985,195,2,849.82,1699.64
29644,282,281,8,635.74,5085.92
29645,7283,98,9,1480.43,13323.87
29646,13930,445,6,1826.9,10961.400000000001
29647,14256,95,4,289.9,1159.6
29648,2323,495,9,619.54,5575.86
29649,4934,213,7,146.63,1026.4099999999999
29650,4226,108,3,885.52,2656.56
29651,14108,175,3,223.55,670.6500000000001
29652,14448,497,9,1585.56,14270.039999999999
29653,3284,109,9,234.53,2110.77
29654,1230,60,7,1402.77,9819.39
29655,8161,10,3,1435.96,4307.88
29656,2756,162,6,714.93,4289.58
29657,6069,125,7,1356.5,9495.5
29658,11228,477,1,679.47,679.47
29659,3301,341,7,479.27,3354.89
29660,11050,297,4,625.56,2502.24
29661,12062,13,8,1653.42,13227.36
29662,6269,252,2,1905.85,3811.7
29663,3209,96,8,684.23,5473.84
29664,263,410,7,973.79,6816.53
29665,12644,402,1,666.93,666.93
29666,821,295,5,474.49,2372.45
29667,12796,185,8,242.82,1942.56
29668,1231,90,1,730.98,730.98
29669,8155,152,6,1179.32,7075.92
29670,3697,415,5,1091.27,5456.35
29671,2554,175,5,276.9,1384.5
29672,3717,311,6,1565.05,9390.3
29673,11366,400,5,1264.66,6323.3
29674,14789,101,3,780.56,2341.68
29675,12502,413,2,1688.71,3377.42
29676,7767,12,5,1043.5,5217.5
29677,13965,389,9,455.77,4101.93
29678,9542,183,9,1845.96,16613.64
29679,4015,498,4,970.18,3880.72
29680,7661,108,9,766.66,6899.94
29681,12589,74,9,1713.89,15425.01
29682,4970,435,4,1479.36,5917.44
29683,9570,460,1,598.93,598.93
29684,1282,488,1,474.43,474.43
29685,6537,412,7,593.06,4151.42
29686,4500,385,8,678.97,5431.76
29687,13130,174,4,680.65,2722.6
29688,5973,298,1,1031.19,1031.19
29689,4861,346,5,1230.65,6153.25
29690,4284,226,6,550.17,3301.0199999999995
29691,10891,85,4,902.86,3611.44
29692,12648,441,9,1376.83,12391.47
29693,14613,305,1,931.06,931.06
29694,722,338,4,1158.76,4635.04
29695,10946,93,7,160.88,1126.1599999999999
29696,7733,458,2,1618.26,3236.52
29697,14820,285,5,835.77,4178.85
29698,6877,438,2,1702.32,3404.64
29699,5490,163,4,893.09,3572.36
29700,13974,425,4,1206.01,4824.04
29701,7504,243,9,288.68,2598.12
29702,7960,276,5,1040.39,5201.950000000001
29703,9922,265,5,677.57,3387.8500000000004
29704,11615,459,2,546.42,1092.84
29705,1223,459,3,1829.04,5487.12
29706,932,231,7,797.59,5583.13
29707,2853,492,5,1666.34,8331.699999999999
29708,5266,373,2,1660.31,3320.62
29709,9371,56,6,1546.53,9279.18
29710,6878,326,6,1380.95,8285.7
29711,12362,350,3,754.36,2263.08
29712,1769,406,5,970.28,4851.4
29713,1119,4,2,1947.51,3895.02
29714,10576,5,5,466.85,2334.25
29715,9491,6,2,1326.23,2652.46
29716,13626,436,2,1505.78,3011.56
29717,9713,161,1,370.61,370.61
29718,11556,198,4,1017.99,4071.96
29719,9889,499,8,324.38,2595.04
29720,10045,464,3,1083.5,3250.5
29721,12166,3,5,1174.56,5872.799999999999
29722,7248,496,2,371.89,743.78
29723,10349,183,7,1028.15,7197.050000000001
29724,9732,464,4,197.41,789.64
29725,7292,141,3,1819.79,5459.37
29726,8180,31,6,1994.36,11966.16
29727,3721,76,1,1946.53,1946.53
29728,281,407,3,1168.71,3506.13
29729,11844,186,2,1868.69,3737.38
29730,57,241,5,1157.7,5788.5
29731,6469,264,1,1859.77,1859.77
29732,91,66,5,880.64,4403.2
29733,4,263,3,1962.09,5886.2699999999995
29734,8725,51,6,1938.92,11633.52
29735,7627,278,4,1868.47,7473.88
29736,8607,196,7,1079.49,7556.43
29737,8828,301,8,1518.25,12146.0
29738,5329,125,4,345.02,1380.08
29739,8455,422,3,1670.59,5011.7699999999995
29740,8937,246,9,1260.36,11343.24
29741,13915,269,7,817.71,5723.97
29742,5745,287,6,1958.66,11751.960000000001
29743,6259,435,3,353.3,1059.9
29744,14733,129,3,1741.98,5225.9400000000005
29745,311,138,8,544.7,4357.6
29746,8799,499,7,1626.58,11386.06
29747,5828,84,8,1998.76,15990.08
29748,9737,197,7,945.6,6619.2
29749,6970,28,2,1696.33,3392.66
29750,11179,419,4,1953.89,7815.56
29751,109,188,7,1770.71,12394.970000000001
29752,2334,304,7,833.53,5834.71
29753,6616,434,4,1485.21,5940.84
29754,4464,119,7,1992.05,13944.35
29755,5226,360,6,81.3,487.79999999999995
29756,4096,200,8,906.66,7253.28
29757,11716,245,7,722.0,5054.0
29758,4157,42,3,1265.4,3796.2000000000003
29759,10307,285,2,1939.06,3878.12
29760,12661,173,8,434.98,3479.84
29761,2295,287,5,1654.95,8274.75
29762,4519,44,5,1046.89,5234.450000000001
29763,11165,396,1,794.45,794.45
29764,6412,37,6,1645.8,9874.8
29765,338,445,2,1698.99,3397.98
29766,5573,72,6,1445.35,8672.099999999999
29767,12055,320,7,177.58,1243.0600000000002
29768,11453,248,9,1746.87,15721.829999999998
29769,613,124,3,1678.08,5034.24
29770,7796,492,2,589.47,1178.94
29771,2812,215,1,1223.72,1223.72
29772,14751,111,2,1820.31,3640.62
29773,6924,211,3,602.97,1808.91
29774,3319,228,7,862.04,6034.28
29775,2736,152,9,204.24,1838.16
29776,10224,114,1,789.5,789.5
29777,10774,467,7,836.17,5853.19
29778,3431,431,1,1687.58,1687.58
29779,4020,118,4,72.02,288.08
29780,7405,34,6,1049.51,6297.0599999999995
29781,8709,255,7,631.15,4418.05
29782,2803,99,7,1254.01,8778.07
29783,2132,235,1,178.17,178.17
29784,6139,141,1,893.99,893.99
29785,8528,363,3,1605.75,4817.25
29786,13516,319,7,451.64,3161.48
29787,11526,335,5,1199.52,5997.6
29788,3326,94,7,868.57,6079.990000000001
29789,6615,425,2,950.55,1901.1
29790,8256,195,6,785.25,4711.5
29791,3898,359,8,612.32,4898.56
29792,2302,27,5,308.8,1544.0
29793,5529,26,1,590.51,590.51
29794,13949,379,8,1980.82,15846.56
29795,7221,175,2,1898.61,3797.22
29796,384,28,3,132.77,398.31000000000006
29797,14434,64,8,296.7,2373.6
29798,8317,214,2,1697.1,3394.2
29799,14440,114,5,393.18,1965.9
29800,2580,226,8,821.05,6568.4
29801,4073,34,2,225.46,450.92
29802,6787,74,5,187.04,935.1999999999999
29803,12736,156,9,1247.39,11226.51
29804,9095,368,9,1645.85,14812.65
29805,4355,194,9,375.64,3380.7599999999998
29806,6059,126,6,1174.57,7047.42
29807,2284,232,3,1440.63,4321.89
29808,5933,32,2,1941.95,3883.9
29809,11652,448,9,1996.64,17969.760000000002
29810,12450,264,5,714.52,3572.6
29811,2261,26,3,538.91,1616.73
29812,10668,148,7,1258.67,8810.69
29813,4864,446,4,390.96,1563.84
29814,426,371,8,678.26,5426.08
29815,7354,424,5,1182.34,5911.7
29816,3636,233,9,133.08,1197.72
29817,9668,403,3,911.94,2735.82
29818,8113,80,3,642.4,1927.1999999999998
29819,8332,486,5,232.36,1161.8000000000002
29820,6707,148,9,264.75,2382.75
29821,14421,419,6,718.19,4309.14
29822,10351,378,3,289.45,868.3499999999999
29823,3042,316,4,1360.89,5443.56
29824,5255,160,4,308.78,1235.12
29825,115,192,9,486.91,4382.1900000000005
29826,14526,124,8,840.52,6724.16
29827,5563,425,7,1627.25,11390.75
29828,40,457,3,1119.46,3358.38
29829,3506,256,1,1349.39,1349.39
29830,110,14,4,804.82,3219.28
29831,12200,46,3,702.92,2108.7599999999998
29832,537,223,8,1464.11,11712.88
29833,12921,427,5,790.0,3950.0
29834,14086,330,2,1288.22,2576.44
29835,10971,457,8,1186.47,9491.76
29836,6080,27,6,1957.81,11746.86
29837,7523,91,3,554.2,1662.6000000000001
29838,4652,429,3,86.11,258.33
29839,2049,309,8,1068.94,8551.52
29840,5713,119,3,534.4,1603.1999999999998
29841,13189,250,9,1935.9,17423.100000000002
29842,5548,197,7,1456.01,10192.07
29843,5434,287,3,585.71,1757.13
29844,13202,210,7,1208.94,8462.58
29845,7469,34,7,349.11,2443.77
29846,7610,182,9,1738.73,15648.57
29847,5283,76,6,696.85,4181.1
29848,5796,255,5,1848.37,9241.849999999999
29849,3626,344,5,800.9,4004.5
29850,4098,168,4,123.45,493.8
29851,6930,379,6,678.04,4068.24
29852,11427,264,4,1556.66,6226.64
29853,6123,29,9,1260.74,11346.66
29854,9494,113,1,1594.29,1594.29
29855,4919,466,1,1363.74,1363.74
29856,9135,26,5,1263.17,6315.85
29857,15000,347,6,552.94,3317.6400000000003
29858,6176,315,3,1265.25,3795.75
29859,8177,141,7,1877.34,13141.38
29860,13410,245,9,1502.29,13520.61
29861,229,463,6,346.21,2077.2599999999998
29862,11633,138,7,958.83,6711.81
29863,778,460,2,1642.0,3284.0
29864,14807,486,4,218.36,873.44
29865,371,9,9,269.81,2428.29
29866,102,337,5,242.17,1210.85
29867,12490,354,6,643.35,3860.1000000000004
29868,3243,395,1,1035.28,1035.28
29869,6663,214,7,1235.94,8651.58
29870,13104,378,7,716.76,5017.32
29871,6389,218,9,351.89,3167.0099999999998
29872,4685,393,3,600.37,1801.1100000000001
29873,8087,262,8,330.43,2643.44
29874,2763,122,8,1304.22,10433.76
29875,7139,286,4,1118.14,4472.56
29876,2184,2,3,359.03,1077.09
29877,4567,147,9,992.79,8935.11
29878,9316,372,6,1166.0,6996.0
29879,10247,399,6,582.33,3493.9800000000005
29880,8970,456,9,403.87,3634.83
29881,8588,57,4,1697.11,6788.44
29882,479,188,4,650.17,2600.68
29883,7627,62,5,861.62,4308.1
29884,9125,387,2,1991.38,3982.76
29885,8346,93,3,919.27,2757.81
29886,8197,302,6,789.9,4739.4
29887,8115,238,5,696.2,3481.0
29888,5807,182,7,489.89,3429.23
29889,775,266,9,1298.54,11686.86
29890,1316,436,8,1493.9,11951.2
29891,7687,343,7,439.59,3077.1299999999997
29892,9639,103,4,1158.55,4634.2
29893,8446,218,6,1467.35,8804.099999999999
29894,2404,370,1,1184.34,1184.34
29895,6898,361,9,1887.25,16985.25
29896,3254,391,9,1155.05,10395.449999999999
29897,11526,124,5,287.39,1436.9499999999998
29898,3029,390,6,1938.47,11630.82
29899,13377,349,8,1493.53,11948.24
29900,14338,185,7,1579.13,11053.91
29901,7159,242,3,1101.7,3305.1000000000004
29902,579,87,6,655.72,3934.32
29903,8295,268,3,1951.37,5854.11
29904,1294,84,8,1584.77,12678.16
29905,2043,425,7,333.0,2331.0
29906,14585,325,2,748.25,1496.5
29907,4441,337,4,1802.36,7209.44
29908,7141,61,5,1214.41,6072.05
29909,2021,281,6,282.53,1695.1799999999998
29910,11392,4,5,273.14,1365.6999999999998
29911,2255,210,4,299.02,1196.08
29912,9712,29,3,123.97,371.90999999999997
29913,3480,319,2,1104.18,2208.36
29914,12841,292,1,1375.26,1375.26
29915,14024,301,8,927.36,7418.88
29916,4346,485,4,1009.81,4039.24
29917,2358,133,9,204.64,1841.7599999999998
29918,7810,270,1,711.4,711.4
29919,1661,385,5,1365.81,6829.049999999999
29920,14442,400,2,847.89,1695.78
29921,3418,390,2,491.97,983.94
29922,13714,128,6,1001.54,6009.24
29923,14866,440,9,322.87,2905.83
29924,6291,152,5,856.68,4283.4
29925,677,336,8,1185.2,9481.6
29926,6625,280,8,427.01,3416.08
29927,8288,13,5,1759.01,8795.05
29928,12377,62,1,766.72,766.72
29929,12123,80,7,159.92,1119.4399999999998
29930,12181,162,7,236.48,1655.36
29931,4311,29,2,1563.22,3126.44
29932,12222,361,7,1979.59,13857.13
29933,2763,269,9,157.17,1414.53
29934,6293,137,5,529.12,2645.6
29935,10411,484,6,1568.47,9410.82
29936,7007,474,4,470.85,1883.4
29937,3386,345,2,1625.15,3250.3
29938,3107,3,7,1433.28,10032.96
29939,13667,59,6,956.41,5738.46
29940,3380,4,5,232.55,1162.75
29941,11503,429,4,577.56,2310.24
29942,8991,114,6,652.32,3913.92
